id,anchor,target,context,score
deeb09d6e4a7c037,chemical activity,physical activity,B01,0.0
abd58fe1a48800e0,chemical activity,pore characteristics,B01,0.25
fd905e16032fd4c4,chemical activity,pore properties,B01,0.25
2e78ac5d653f5903,chemical activity,porosity,B01,0.25
8f9c759f0255984f,chemical activity,properties,B01,0.25
451f6f52f4e00ec7,chemical activity,reactiveness,B01,0.25
7752322a68c48cee,chemical activity,reactivity,B01,0.5
283acce38cb3aa52,chemical activity,redox,B01,0.25
5fb807d43a4a933a,chemical activity,thermodynamic activity,B01,0.75
8b90f0644643f403,chemical activity,viscosity,B01,0.25
64fb4fdd7d4cf50e,chemical activity,weight gain,B01,0.0
c69fe07c878707ff,chemical activity,chemical composition,C04,0.25
0f72614ab8d6b77b,chemical activity,combination,C04,0.0
e94d6059f0c7d8ab,chemical activity,density,C04,0.25
7c1148ad7ed89a71,chemical activity,excellent properties,C04,0.25
96f5df2ab45a0e63,chemical activity,high properties,C04,0.25
c71203d3d15267a6,chemical activity,kind chemical activity,C04,0.5
33d3dfefa445a27b,chemical activity,kind of activity,C04,0.25
7997631bd1554735,chemical activity,mixing activity,C04,0.25
d914d142dd8ee9e6,chemical activity,active mode,G21,0.0
bc291f1f37391e50,chemical activity,activity series,G21,0.0
038ad3d765816eff,chemical activity,agglomeration,G21,0.25
4127c8ec4ee6b9aa,chemical activity,aggregation,G21,0.25
8353584ecef75a09,chemical activity,amount,G21,0.25
12dbb18b9b9f1811,chemical activity,chemical activities,G21,1.0
ffe7e97fec9be03a,chemical activity,chemical bonding,G21,0.5
560c0f912304e96f,chemical activity,chemical fusion,G21,0.5
5f3ef56e243efdd6,chemical activity,chemical inactivity,G21,0.25
299eaf210fcdd8a6,chemical activity,chemical kinetics,G21,0.5
0058f712bde8f8e9,chemical activity,chemical reaction,G21,0.75
0005f9b65d2500f1,chemical activity,chemical reactivity,G21,0.75
9086afcb27e652db,chemical activity,chemical thermodynamics,G21,0.25
dc39fa5cb79d5fe5,chemical activity,commercial activity,G21,0.0
d75ec2aebb539ec7,chemical activity,density,G21,0.25
0a752d64554cb083,chemical activity,effective concentration,G21,0.25
5107f15c87089db6,chemical activity,electrochemical activity,G21,0.75
4d2d4f682f24314d,chemical activity,electrochemical reactivity,G21,0.5
9b22ec4225bdf847,chemical activity,interaction,G21,0.25
6b903a989c7d9707,chemical activity,oxidation,G21,0.5
7b0a505dc6a14588,chemical activity,physical activity,G21,0.0
66cca3eb4900b975,chemical activity,physical affinity,G21,0.0
1f03f063c0e6b4f5,chemical activity,physical diffusion,G21,0.0
af43b7963d888a03,chemical activity,reaction,G21,0.25
e1fc9fc1310804e8,chemical activity,reactivity,G21,0.25
c80fe5c029f49bca,chemical activity,redox,G21,0.5
19534c7ee5668c19,chemical activity,strength,G21,0.25
d4f3a86459366c13,chemical activity,structure,G21,0.25
cdb6bad85518bdde,chemical activity,weight,G21,0.25
a381a157ee81b65f,chemically modified polymers,alloy,C08,0.0
f2b0b41985923a29,chemically modified polymers,chemical modification,C08,0.5
2d0f2b0eb9e0ff34,chemically modified polymers,chemical modification chitosan,C08,0.5
c744c9058f219f41,chemically modified polymers,chemical modification pectin,C08,0.5
83ff2bad238716b3,chemically modified polymers,chemically modified cellulose,C08,0.5
939d956fbdfdfd22,chemically modified polymers,chemically modified chitosan,C08,0.5
d1c3fe5e0fccf580,chemically modified polymers,chemically modified forms,C08,0.5
9bd9baeb9d40842e,chemically modified polymers,chemically modified pla,C08,0.5
b9485df49a41d2b3,chemically modified polymers,chemically modified polyhydroxyalkanoates,C08,0.5
009c5fcc6c22428e,chemically modified polymers,chemically modified sina molecule,C08,0.5
839c4599bd8a7f8c,chemically modified polymers,end capped polymer,C08,0.5
7c174bbdf132e1dd,chemically modified polymers,end point,C08,0.0
ec00b5e7b7eaa0cc,chemically modified polymers,end scene,C08,0.0
0e4114363c07a7c3,chemically modified polymers,genome sequence,C08,0.0
2b5cd563ebfd4779,chemically modified polymers,grafted polymers,C08,0.25
e9b1f189d73309f0,chemically modified polymers,gum,C08,0.25
efa03b75e92cda18,chemically modified polymers,hydrophobically modified polymers,C08,0.5
2a5ba6771505998f,chemically modified polymers,ml model,C08,0.0
fe73f26742e7a8bb,chemically modified polymers,modified bases,C08,0.0
294f6d917f3fbc46,chemically modified polymers,modified polymers,C08,0.5
becdb4c4d33f40af,chemically modified polymers,natural polymer,C08,0.25
29db6a54ffeb0d65,chemically modified polymers,non chemically modified,C08,0.25
0785a2ae94e40d1f,chemically modified polymers,polymers,C08,0.25
728d970c66f81d78,chemically modified polymers,silane modified polymers,C08,0.5
af602d1472108b3c,chemically modified polymers,synthetic compound,C08,0.25
0cecdfd4452cc162,chemically modified polymers,synthetic polymer,C08,0.25
fd9379d31c0442d5,chip form,biomass,D21,0.25
542a31c6a382b1c7,chip form,cellulose fibers,D21,0.25
0e3b3c3b690a2220,chip form,chemical digestion,D21,0.25
6bd672883e94d13f,chip form,chip,D21,0.5
b0b8cca5d00cb062,chip form,chip bot,D21,0.0
8edc5c1f5e6292dc,chip form,chip shape,D21,0.75
441232d7c2b692b3,chip form,choco chips,D21,0.0
6dce202db853b563,chip form,compressed direction,D21,0.0
fab86edf7c8e0847,chip form,compressed state,D21,0.25
aae1c3f0d03d5202,chip form,declaration form,D21,0.0
eb07124e099d27d6,chip form,form chip,D21,0.25
e68edd1c44c28144,chip form,form of chip,D21,0.5
05b67307e4d96d88,chip form,form on chip,D21,0.25
9205d1d141bca8d3,chip form,form on single chip,D21,0.5
ae0bd0f047013d34,chip form,formation,D21,0.0
5a7452632c800fa0,chip form,general,D21,0.0
758e7157da2f4bcf,chip form,integrated circuit chip,D21,0.0
3788f85501ad2d7b,chip form,lignocellulosic,D21,0.25
71a6f4f096ec2612,chip form,particle form,D21,0.5
495e3200e8c7de90,chip form,pulp,D21,0.25
8ef050d796533358,chip form,size distribution,D21,0.25
58662f81e19bfd79,chip form,small chips,D21,0.5
acf6999bb6c78a7b,chip form,spiral,D21,0.0
18f7a9642edb1d7b,chip form,spiral direction,D21,0.25
c21f1974cd72675b,chip form,spiral state,D21,0.0
92909fadedd303a4,chip form,standard form,D21,0.0
efa3aab34ca90c04,chip form,suspension,D21,0.0
3ef92df883844957,chip form,uniform sized chips,D21,0.5
c466cff2eb473093,chip form,wood chip form,D21,0.5
5f876d61debe0aec,chip form,bonding manner,H05,0.25
bfa227b45c868358,chip form,bonding method,H05,0.25
19929788da956151,chip form,bonding structure,H05,0.25
4fea807ce3cf0e54,chip form,chip,H05,0.5
1d2e303afd35843f,chip form,chip bonding manner,H05,0.5
cdce718798b76918,chip form,chip bonding method,H05,0.25
2f63dda76de9c10c,chip form,chip bonding structure,H05,0.5
813b484b0a6e9472,chip form,chip carrier,H05,0.5
58712cce73fed40e,chip form,chip condition,H05,0.5
133739fab217247f,chip form,chip die form,H05,0.5
5edcfe815640ce2a,chip form,chip formation,H05,1.0
d8154bdb1bfab26a,chip form,chip manner,H05,0.25
21959eb8d5a5ac4b,chip form,chip method,H05,0.5
5b9fb99351c2e154,chip form,chip mode,H05,0.5
53ed53a1551a234c,chip form,chip package,H05,0.25
e9fc90974b647df6,chip form,chip structure,H05,0.75
8736594ebc16023c,chip form,chips,H05,0.25
5b945e5e6ff8b7f1,chip form,condition,H05,0.0
1bd280e54979a1ae,chip form,data form,H05,0.0
db39235b730fb26d,chip form,declaration form,H05,0.0
7c9a8dc262bdb012,chip form,die chip form,H05,0.5
1b7cfbea4b74a7a8,chip form,die condition,H05,0.0
deeaaff2aa8ca96c,chip form,die form,H05,0.0
b86fd059cdb4e872,chip form,die mode,H05,0.0
33d61cd2a7251d9d,chip form,electronic chip form,H05,1.0
6dea54cb09cf0d3c,chip form,form chip,H05,1.0
029cd3621b551ee6,chip form,form of chip,H05,1.0
b5e3b1514cd0f0c3,chip form,form on chip,H05,1.0
52867c2694896a10,chip form,form on single chip,H05,0.5
43acd9c8f2b772ba,chip form,forming the chip,H05,1.0
b6c08076b1e4868b,chip form,google form,H05,0.0
9786f7e25ffa2028,chip form,ic chip form,H05,0.5
b7d15f300025e8ee,chip form,ic form,H05,0.75
6203e367a0feb158,chip form,integrated chip form,H05,1.0
89ce386d6e947b1a,chip form,manner,H05,0.0
5f5fe10b315ed935,chip form,package chip,H05,0.25
94df1cdb99c11460,chip form,package chips,H05,0.0
f45e16171e47a73c,chip form,potato chips,H05,0.0
daf702478faba129,chip form,semiconductor chip,H05,0.5
a900da92af387409,chip form,silicon chip,H05,0.25
a810bfa7e9c05188,chip form,single ceramic substrate,H05,0.25
7b0629bf90db57a8,chip form,single chip,H05,0.25
058ebbb9ca624c5c,chip form,substrate,H05,0.25
f806e72fc1f16169,chip form,survey form,H05,0.0
d5d1663d4cda7129,chirped optical,adjustable chirp optical,G06,0.5
46cb0f5d2cd54bd8,chirped optical,chirp,G06,0.5
0bb4d45d83f42bce,chirped optical,chirp light,G06,0.75
8b7febf4bf9d97b4,chirped optical,chirp optical,G06,1.0
d89176eb833d355f,chirped optical,chirp optical pulse,G06,0.75
40f7c6b7845577fd,chirped optical,chirp pulse,G06,0.5
ec56241add2eb85a,chirped optical,chirped,G06,0.5
c0c3dbe06abc44ef,chirped optical,chirped light,G06,0.75
e91259a9abd633bc,chirped optical,chirped pulse amplification,G06,0.5
a03359786039fc5f,chirped optical,chirping birds,G06,0.0
8454a5af59117a41,chirped optical,chirping vehicle,G06,0.0
a4304b59efd41859,chirped optical,eye opticals,G06,0.0
afa7e05ce8865b15,chirped optical,frequency chirp,G06,0.25
8614319aee0f628e,chirped optical,frequency chirped optical,G06,0.75
3922d6c06ec99d62,chirped optical,frequency optical,G06,0.5
957e694a38e0039b,chirped optical,generated,G06,0.25
0c26902e0cedb273,chirped optical,generated light,G06,0.5
2ae07fb85069efd6,chirped optical,generated optical,G06,0.5
c6e026f294eb44c2,chirped optical,light,G06,0.25
94036e51d6823118,chirped optical,light rays,G06,0.25
a2ed4bb5e747504a,chirped optical,modulated,G06,0.25
ccc88fed1268e959,chirped optical,modulated light,G06,0.5
a3302124dd23515a,chirped optical,modulated optical,G06,0.5
2062b7ce4228368e,chirped optical,optical,G06,0.5
dade17531ce604f7,chirped optical,optical chirp,G06,0.5
9c0f05e3d4273078,chirped optical,optical chirped return to zero,G06,0.5
03b4e69b75aefed3,chirped optical,optical display,G06,0.25
01fda176ba5912d5,chirped optical,optical fiber,G06,0.25
a8b79766ef25f2ee,chirped optical,optical fiber chirped pulse,G06,0.5
e282f046a25fa6e0,chirped optical,optical illusion,G06,0.0
bc7abf9a5bbcf2e3,chirped optical,pulse ratio,G06,0.0
6d789d68f1a01836,chirped optical,signal,G06,0.25
ac34910cc3965d5e,chirped optical,signal frequency,G06,0.5
f50a846288e3e1df,chirped optical,uv ray,G06,0.25
7a2755c78af5a5a2,chirped optical,wavelength,G06,0.25
2315dba64df3fa4b,chirped optical,wheat fiber,G06,0.0
0194c3de04ef7178,churned,beating eggs,A01,0.25
aff10e4311416b48,churned,butter churn,A01,0.5
415718a897aa7e66,churned,butter making,A01,0.25
3b85ce12ad2db258,churned,butter paper,A01,0.0
096ca9786023989a,churned,churned milk,A01,0.5
8bdbf0caa2fb313d,churned,churning butter,A01,0.5
ff1355f1d7ddccd5,churned,churning cocoa butter,A01,0.5
984408f8e42b0279,churned,churning cream,A01,0.5
170d5051ea68326c,churned,churning sweet cream,A01,0.5
603ffdcd0a398ef8,churned,cocoa,A01,0.25
340d3f5e20403531,churned,commercial butter making,A01,0.25
bacf7ce7c752a69f,churned,disruptive,A01,0.0
6fcd84d51a53f099,churned,foreign microorganisms,A01,0.25
88b99a11ad8d9cec,churned,milky way,A01,0.0
25af3415c73e28f1,churned,network churn,A01,0.0
05f5c30065fb5c07,churned,peeved,A01,0.0
a1d097988c8554dd,churned,skimmed from milk,A01,0.25
9c798549a437c39f,churned,stirring milk,A01,0.5
4c97c14fa367d466,churned,tumultuous,A01,0.0
a3808c4ad77ad77d,churned,whipping machine,A01,0.25
24266da620db6141,churned,whisking machine for cream,A01,0.5
c3e315ea3616e984,circumferential clamp,alternative apparatus,H01,0.0
a545a648b101fdcc,circumferential clamp,alternative embodiment,H01,0.0
73d9d3ea7d67089d,circumferential clamp,alternative preferred apparatus,H01,0.0
d93ab221dfd4a9c5,circumferential clamp,alternative preferred embodiment,H01,0.0
9a6ba056e490e3b0,circumferential clamp,circumference of a circle,H01,0.0
5593502d12a93d1c,circumferential clamp,circumferential burns,H01,0.0
73a89531ebf6cd54,circumferential clamp,circumferential disc bulge,H01,0.0
5caafc6ac5b03aa9,circumferential clamp,circumferential stress,H01,0.0
6c5621c53026cab6,circumferential clamp,clamp,H01,0.5
4c5cb5b0c02e14c5,circumferential clamp,clamp for pipe,H01,0.0
0061f50f2559ad78,circumferential clamp,clamp meter,H01,0.0
e307f73eac08c003,circumferential clamp,clamp ring,H01,0.5
00ea6c28b8ec6c74,circumferential clamp,clamper circuit,H01,0.5
322e2e1b669cdb8e,circumferential clamp,container,H01,0.25
719297b02e40e6a4,circumferential clamp,dc value,H01,0.25
7c7d5ab0c7fdf834,circumferential clamp,encircling clamp,H01,0.75
5760de6232a24803,circumferential clamp,flange,H01,0.5
c4b9b6a0673342e9,circumferential clamp,metal clamping ring,H01,0.5
ec51ee2fefc1098b,circumferential clamp,modification,H01,0.0
d745b6fbbc132870,circumferential clamp,negative peak,H01,0.25
619ddca4bc44aeb2,circumferential clamp,preferred apparatus,H01,0.0
ab2b55692c3a8f6a,circumferential clamp,preferred embodiment,H01,0.0
f96e5958fdde561c,circumferential clamp,reference level,H01,0.25
5dbc7758a6ca6fdb,circumferential clamp,shoulder,H01,0.25
a839e51e1c9bac86,circumferential clamp,split clamp assembly,H01,0.5
947ee979b2a8c5fb,circumferential clamp,spring loaded assembly,H01,0.25
cfcc90731e3ccabf,circumferential clamp,threaded gland,H01,0.25
540b443284d48025,circumferential clamp,threaded locking mechanism,H01,0.25
2e12d3ffeac0cd4f,circumferential clamp,typical circumferential clamp,H01,0.75
6f63f807820f8f18,cleaner system,assembly,B07,0.5
845040ad111603a8,cleaner system,attachment arrangement,B07,0.5
9dba26e26d0a79ec,cleaner system,attachment system,B07,0.5
06c4d37d60df78cf,cleaner system,cleaner,B07,0.5
35e9b997fc2d3020,cleaner system,cleaner app for mobile phone,B07,0.0
2f52dca374c962d7,cleaner system,cleaner apparatus,B07,0.75
d82304d7188222da,cleaner system,cleaner device,B07,0.75
2122e01b72a9b64c,cleaner system,cleaner fish,B07,0.0
81670e8151869b6e,cleaner system,cleaner oils,B07,0.0
f7990e6813ea0cb9,cleaner system,cleaner system,B07,1.0
ad234e0f47828986,cleaner system,cleaning adapted,B07,0.5
3578277ded7ca108,cleaner system,cleaning arrangement,B07,0.75
97fb59428bdcfd88,cleaner system,cleaning equipment,B07,0.75
1711183d3cb10c28,cleaner system,cleaning fluids,B07,0.25
5feeb6659a062931,cleaner system,cleaning process,B07,0.5
9574f81bd88bd01a,cleaner system,cleaning setup,B07,0.75
9ef1d85b2473f22a,cleaner system,cleaning system,B07,1.0
fd9ec69c72fee81a,cleaner system,cleaning system adapted,B07,0.75
b6437b1a18455e31,cleaner system,cleaning system used,B07,0.75
ff88e31bd9e3f691,cleaner system,cleaning used,B07,0.5
47b1f9b935b2edde,cleaner system,clearing system used,B07,0.75
4b7c33cdff034d3e,cleaner system,conveying system,B07,0.25
b907dbdcfb4e825c,cleaner system,conveyor setup,B07,0.25
7f16cb7bfba3f5ea,cleaner system,disinfecting system,B07,0.75
d762d52779c72898,cleaner system,drier,B07,0.25
e9d44e6deafd0f37,cleaner system,dryer,B07,0.25
9685bf8dd354f1a1,cleaner system,dryer apparatus,B07,0.25
075c1ad8dd5cad67,cleaner system,dryer system,B07,0.25
269fcf0cb350e83f,cleaner system,drying apparatus,B07,0.25
43a7dcdadc627a25,cleaner system,drying system,B07,0.25
d96b36ed32215f9a,cleaner system,elevator,B07,0.25
496faa8d92e92a62,cleaner system,eye cleaner drops,B07,0.0
779a4c51d6e1c6f9,cleaner system,fine grained metal solids,B07,0.25
b71e8e725a88e0dd,cleaner system,handling system,B07,0.25
3645304311aaaa08,cleaner system,mine gravel production system,B07,0.25
22ebc831a9fbc527,cleaner system,removal system,B07,0.75
540a3c6bde3dcd61,cleaner system,server systems,B07,0.0
f07a7ba851cd7905,cleaner system,suction cleaners,B07,0.5
48c24537b0a99def,cleaner system,system architecture,B07,0.0
c54665d99b4fa32b,cleaner system,vacuum cleaner system,B07,0.5
307506fcde31860e,cleaner system,visual detection grader,B07,0.25
de530b4afeeccc1d,cleaner system,washing unit,B07,0.25
16bbad389f7a042e,cleaner system,broom type,D03,0.25
15158d8d093aeb8d,cleaner system,butyl cellosolve,D03,0.25
1d1784949a8bdcc8,cleaner system,clean,D03,0.25
fafd6929458ca100,cleaner system,cleaner apparatus,D03,0.75
f4c6f6fcc584ee6d,cleaner system,cleaner production,D03,0.0
b1067401b950bf4f,cleaner system,cleaning appliance,D03,0.75
b542fc4c32bea36e,cleaner system,cleaning method,D03,0.75
c1fcda5fedd596a4,cleaner system,cleaning system,D03,1.0
5eb291ece65b021c,cleaner system,clearing data,D03,0.0
e8c516a72de528ba,cleaner system,dental appliance,D03,0.0
19e2fb6455f1488e,cleaner system,dirt accumulation,D03,0.25
