id,anchor,target,context,score
ed6259b3acc4c382,donor plasmid,motion vector,A01,0.0
755f677e84d6c614,donor plasmid,nonconjugative plasmid,A01,0.75
f03eeb3b5d552559,donor plasmid,origin of replication,A01,0.5
feadfae70cb63412,donor plasmid,plasmid,A01,0.5
1699669dda8809e7,donor plasmid,plasmid donor,A01,1.0
5572939f8ab09c94,donor plasmid,plasmid system,A01,0.5
26bb16b3b4a9431f,donor plasmid,plasmid vector,A01,0.5
5fa58fac3cff860b,donor plasmid,recipient cell,A01,0.25
8f65a4b7bdfbf430,donor plasmid,retrovirus system,A01,0.5
8a671e3e4fc37ce9,donor plasmid,retrovirus vector,A01,0.5
dee713f7195f312b,donor plasmid,sequence,A01,0.25
23b23c036778c0a4,donor plasmid,specific dna,A01,0.5
eefceeffcec144ec,donor plasmid,vector,A01,0.5
b0dbf5b485a06624,donor plasmid,virulence factors,A01,0.25
ea32a8e823839472,donor plasmid,cloning vector,A61,0.5
f8ce05ccec7527ff,donor plasmid,plasmid,A61,0.5
9e4f1bfecc3d94b4,donor plasmid,plasmid vector,A61,0.5
453ae72a87514208,donor plasmid,recombination vector,A61,0.5
151a4606385abcc4,donor plasmid,shuttle vector,A61,0.5
e556d8bbb0cb6077,donor plasmid,template,A61,0.25
b051f7d81954630b,donor plasmid,vector,A61,0.5
adacc0dab72ae5eb,donor plasmid,blood donor,C12,0.0
89db1cda2db16199,donor plasmid,cells transfected,C12,0.25
d2013f9cbc7ebb1c,donor plasmid,construct,C12,0.0
b36283718bc54a35,donor plasmid,designated,C12,0.0
7fa27baf517e4f81,donor plasmid,donor cassette,C12,0.5
95622325c9ac5442,donor plasmid,donor double stranded dna,C12,0.5
38ecf9b151ca4ef5,donor plasmid,donor extrachromosomal dna,C12,0.5
0d38f2660a2316eb,donor plasmid,donor money,C12,0.0
35d405221ee2f508,donor plasmid,donor plasmid dna,C12,0.5
3629091d7dcfba62,donor plasmid,donor plasmid vectors,C12,0.5
78cd416af9753a47,donor plasmid,donor replicons,C12,0.75
ece27e2c2cb40ee5,donor plasmid,double game,C12,0.0
ebf3c5246bd029b5,donor plasmid,food donor,C12,0.0
b07e1eda1ccee4ac,donor plasmid,gene engineering,C12,0.25
2293bbf2dd6925f6,donor plasmid,genomic sequence,C12,0.25
94fe7e948a1bec02,donor plasmid,horizontal gene transfer,C12,0.25
a40490c35b9728a4,donor plasmid,hybridization,C12,0.25
38cf758c93384dcf,donor plasmid,metal,C12,0.0
4dd65af024f2dd6e,donor plasmid,named,C12,0.0
a6db290e3f7ac092,donor plasmid,plasmid,C12,0.25
f4f3f93b4ac8d637,donor plasmid,plastic,C12,0.0
4aa5abba431caeca,donor plasmid,polynucleotide,C12,0.25
c993e1561a7d02e7,donor plasmid,recombinant plasmid,C12,0.5
d7ebac928797ccfe,donor plasmid,vector,C12,0.25
98b4befbfbc566c0,double planetary gear,double planetary,B29,0.5
682d1b2433db8e5b,double planetary gear,auxiliary power,B60,0.25
ed1f5912fb7dd74d,double planetary gear,chain sprocket,B60,0.5
62986ee15a3f96de,double planetary gear,continuously gear,B60,0.25
47a75cd37598d0af,double planetary gear,continuously gear transmission,B60,0.5
f328bb9dad39e6bb,double planetary gear,continuously reduction gear,B60,0.25
1cfac25fe7dd6d84,double planetary gear,continuously reduction transmission,B60,0.5
58c7fd10a9b8922f,double planetary gear,cycloid gear,B60,0.25
5380e2f22fb92b14,double planetary gear,cycloid transmission,B60,0.5
a25169f2872f6e6b,double planetary gear,cycloid transmission gear,B60,0.25
9581025507741c58,double planetary gear,double bed,B60,0.0
aa311e26fb022ce2,double planetary gear,double door fridge,B60,0.0
bd9975987a7d68fb,double planetary gear,double eye surgery,B60,0.0
4a0d17c7a4f905b7,double planetary gear,double eye vision,B60,0.0
f4063f71b0bf1894,double planetary gear,double gear,B60,0.5
34429b2d10e9bcd8,double planetary gear,double helical gear,B60,0.5
3841417ef549e042,double planetary gear,double planetary,B60,0.5
aa1ba612905a4c06,double planetary gear,double planetary gear,B60,1.0
d44432d4500ed44c,double planetary gear,double vision test,B60,0.0
057a379166a64bba,double planetary gear,dual planetary gear unit,B60,0.75
36cb3eabd49b0eec,double planetary gear,epicyclic gear train,B60,0.75
a5d4094637962980,double planetary gear,gear,B60,0.25
b80942bbed5542c0,double planetary gear,gear mechanism,B60,0.5
5adff1b4a93c169c,double planetary gear,gear system,B60,0.5
1895bb7992eed747,double planetary gear,intermediate planetary gear,B60,0.5
ff69aed730b6110f,double planetary gear,load related brake pressure control device,B60,0.25
ed7a9a03e9227a53,double planetary gear,main shaft,B60,0.25
c7f06391fc961e8c,double planetary gear,planetary bodies,B60,0.0
8a84ea891ef59fe1,double planetary gear,planetary gear,B60,0.5
abfb22a45fc05bd2,double planetary gear,planetary gear system,B60,0.5
4c494b9a7b931791,double planetary gear,planetary gear transmission,B60,0.5
1a09140a0b930c2e,double planetary gear,planetary reduction gear,B60,0.5
00facd7e44eba425,double planetary gear,planetary reduction transmission,B60,0.5
e5f77377820e34c2,double planetary gear,planetary transmission,B60,0.5
95f1ba8df6ef85f5,double planetary gear,planetary transmission gear,B60,0.5
8e395092f8577b43,double planetary gear,rear axle suspension,B60,0.25
154b2b503c5905dd,double planetary gear,rear seat belt,B60,0.25
ce0b279ba486078f,double planetary gear,transmission,B60,0.25
c5d788c56e8c2a5f,double planetary gear,transmission gear,B60,0.25
ec4fe86a78bdbb4b,double planetary gear,worm wheel,B60,0.25
001ac28a4d54f23a,double planetary gear,damping carriage,F16,0.25
add5a37a03875c91,double planetary gear,differential gear,F16,0.5
2ddf14c0d15d2d98,double planetary gear,differential planetary gear,F16,0.5
c795dbcc67265feb,double planetary gear,double curtains,F16,0.0
a8445c697498fb8e,double planetary gear,double faced coat,F16,0.0
a500a7f4a6824c45,double planetary gear,double gear,F16,0.5
0950f0c44a5897bc,double planetary gear,double helical gear,F16,0.5
abff92a917116b5c,double planetary gear,double layer of cell membrane,F16,0.0
6a7217503dde1bf6,double planetary gear,double planetary gear,F16,1.0
7adaefb8fbd390ef,double planetary gear,double planetary gear four axis transmission,F16,0.5
2ea3d47f9f3c1a36,double planetary gear,double planetary gear multi speed transmission,F16,0.5
07b5da28c14408ce,double planetary gear,doubling time,F16,0.0
fcf68b14076bf5b8,double planetary gear,dual monitor setup,F16,0.0
0cdd2b40f4cc9c86,double planetary gear,flow the gear,F16,0.5
d00066856422c1cb,double planetary gear,front arranged gear,F16,0.5
fcd0fcbe648821c7,double planetary gear,front gear,F16,0.5
960cc92acb6e249c,double planetary gear,front mounted gear,F16,0.5
36e5169b80e69949,double planetary gear,front planetary gear,F16,0.5
b9463e1496a2dea0,double planetary gear,gear system,F16,0.5
3286156e8ca211be,double planetary gear,meshing,F16,0.25
13d53773830aa442,double planetary gear,planet solar system,F16,0.0
180947a13d1e5cc0,double planetary gear,planetary gear,F16,0.5
b4224d865ed55171,double planetary gear,planetary gear component,F16,0.5
76d256de556d0e45,double planetary gear,plastics clip fastener,F16,0.25
6b4f0825b1d9d694,double planetary gear,power flow gear,F16,0.5
df4d13d34cfa9595,double planetary gear,power flow the gear,F16,0.5
ab52b76b557e6733,double planetary gear,power gear,F16,0.5
f5ff65806be96a2e,double planetary gear,power mounted gear,F16,0.5
0d44f0201145f83d,double planetary gear,power the gear,F16,0.5
c8094a5f93c085c9,double planetary gear,power transmission,F16,0.25
377278be2066967e,double planetary gear,rear gear,F16,0.5
5e6f608a15665509,double planetary gear,rear mounted gear,F16,0.5
fbd50ca8f1e1feb8,double planetary gear,rear planetary gear,F16,0.5
90293375f959add1,double planetary gear,shaft mechanism,F16,0.25
424472ee900d571b,double planetary gear,single planetary gear,F16,0.5
f550e0470ffa79f5,double planetary gear,solenoid actuated friction,F16,0.25
dc791f0d67549372,double planetary gear,stage planetary gear,F16,0.5
f263d81e9c02f561,drainage,improving,A01,0.25
f79831c946a98551,drainage,cold rolled thin gauge,B21,0.25
5c84b0ec7ea2094d,drainage,culvert,B21,0.25
6919b475ddc9680c,drainage,drain pipe,B21,0.25
7351c4c24fc00d66,drainage,drain water,B21,0.75
a07917828578ff3b,drainage,drainage,B21,1.0
0e43c2950407a340,drainage,drainage after surgery,B21,0.0
386d66a7f09f673a,drainage,drainage device,B21,0.75
3c57244715fd033b,drainage,drainage rat trap,B21,0.0
ba9dcab7cbd10aee,drainage,drainage system,B21,0.75
18afdaca338bab51,drainage,drainage systems,B21,0.75
4c25a23ac157139b,drainage,eye drainage surgery,B21,0.0
7ffcceed070b2899,drainage,filling tank,B21,0.25
86042869885f50c2,drainage,flow,B21,0.25
59aa142c85edb669,drainage,hematoma drainage surgery,B21,0.0
b6377fb71cdbb349,drainage,high strength seamless steel pipe,B21,0.25
f8071089d2d93640,drainage,lymphatic drainage surgery,B21,0.0
d8953e33c23566a7,drainage,passage,B21,0.25
493c40aeca3cc084,drainage,sewage,B21,0.75
b9bad7c700b209e6,drainage,system of drains,B21,0.75
5db379dc2f1d59a8,drainage,waste cloth,B21,0.0
223e51921d15b318,drainage,waste water,B21,0.75
8c0e3de15bf78010,drainage,wheel hub die forging,B21,0.25
71af13dc603b778c,drainage,canal,F22,0.25
7c625925d4873461,drainage,conduit,F22,0.25
28b9bc61068c322b,drainage,conventional drainage system,F22,0.5
254714fad0371c48,drainage,drain,F22,1.0
1af547b1513913f9,drainage,draining,F22,0.75
81246f0d57d00c3c,drainage,excessive water,F22,0.25
4c2a9e4373577b7f,drainage,fabric pots,F22,0.0
a8d23ca537a0e4f3,drainage,managing change,F22,0.0
2b7f5d366ba4fa65,drainage,plant bags,F22,0.0
449313efa1206142,drainage,pumping,F22,0.25
2923670f2c1d7542,drainage,sediment collector,F22,0.25
3261cc87201d5437,drainage,sewer,F22,0.75
8b3fb92616323681,drainage,steam condensate line,F22,0.5
409a1ce32e4258ce,drainage,steam trap,F22,0.5
72a25a4b362f1bb2,drainage,sub surface drainage,F22,0.5
d9d511ff663d83f8,drainage,subsurface data,F22,0.0
3e12ba50e53c502e,drainage,surface drainage,F22,0.5
20e6a5d8c5862759,drainage,surface tension,F22,0.0
1b4d05825f423dc8,drainage,water collector,F22,0.25
b7b7494d6851a501,drainage,water tax,F22,0.0
5ff1f1e90b92dd71,drive balls,atomizer nozzle,B05,0.25
7175c230ea68d751,drive balls,ball,B05,0.5
a66cb3099f4b34cf,drive balls,ball assembly drive,B05,0.5
2b6ce9f5441c0132,drive balls,ball drive,B05,0.75
4fd2135f12dbfc29,drive balls,ball screw drive,B05,0.5
33cefb6488fa2c67,drive balls,ball spline,B05,0.0
6842dd8e58cb1511,drive balls,ball valve,B05,0.0
42bcb297cb52e23d,drive balls,balls,B05,0.5
248c23eb1fad7aa2,drive balls,bearing,B05,0.25
da777d3f0cb07dce,drive balls,bearings,B05,0.25
c005efc2298afe81,drive balls,coiling motor,B05,0.25
ea5ca183e0aade63,drive balls,drive ball,B05,1.0
3cf1e3ca58995ce9,drive balls,drive ball screw,B05,0.75
d831987231cfcb5f,drive balls,drive login,B05,0.0
7bd34470550626b9,drive balls,driving balls,B05,0.75
8b198981638a4fd9,drive balls,electrostatic bearing,B05,0.5
a83eecab28da6823,drive balls,guide rail,B05,0.25
fb233fd83b0e2c21,drive balls,motor drive,B05,0.0
f81895a1a5907e4b,drive balls,rubber ball,B05,0.0
9ab287cef463f540,drive balls,solder balls,B05,0.0
02672b5769493fdf,drive balls,steel ball drive unit,B05,0.25
8067b33edfc361ce,drive balls,stop ball,B05,0.25
66765fee425d9a75,drive balls,storage drive,B05,0.0
3a2161ce94e3e042,drive balls,ball,F16,0.5
4ced7e6e7ff37963,drive balls,ball bearing members,F16,0.5
df36783314570e06,drive balls,ball members,F16,0.5
7fd0e67c06348a8c,drive balls,ball system,F16,0.5
45fb8dd40f0f1a6d,drive balls,balls,F16,0.5
d61cfd6c150445a3,drive balls,cricket ball,F16,0.0
6db503ee204a0d6d,drive balls,drive ball,F16,1.0
d149f5d9288b29fe,drive balls,drive balls,F16,1.0
f0a8b1339e4b866b,drive balls,drive cable,F16,0.0
68b675cd2b214fa1,drive balls,drive torque,F16,0.25
545d85dfe9a070a2,drive balls,driving ball,F16,1.0
e6a541e2e68bca8c,drive balls,driving balls,F16,1.0
adbbc82d349470ee,drive balls,driving test,F16,0.0
e78c9cc0a85053af,drive balls,dual mass flywheel,F16,0.25
88ff92c338dcf04b,drive balls,engagement balls,F16,0.75
04ec4514c3d6cdf4,drive balls,eye balls,F16,0.0
f74cd60848313cc7,drive balls,lead motors,F16,0.25
fd62454bca9ed4f0,drive balls,operate balls,F16,0.75
8ea8151ced80e345,drive balls,outer balls,F16,0.5
689b70958974c9e7,drive balls,power shift transmission,F16,0.25
80ac2fb797f2f22e,drive balls,roller balls,F16,0.5
2a8ba902b44d886f,drive balls,roller members,F16,0.5
842897184e722d77,drive balls,rollers,F16,0.5
03f09b315ec40d55,drive balls,rotary force,F16,0.25
48b6d91e10021f5a,drive balls,shift lever,F16,0.25
b8fdd9217eb4538b,drive balls,soccer ball,F16,0.0
4a75e273be5d2785,drive balls,spring biased balls,F16,0.5
c889dfa40cbf3e00,drive balls,tennis ball,F16,0.0
9147db4174cc3adb,drive balls,thrust balls,F16,0.5
867189a8fd773b55,drive balls,wheel drive ball,F16,0.5
3a20f8d3a1f35c7e,dry coating composition1,food composition,A23,0.25
08abe496af27410e,dry coating composition1,uncoated tablets,A23,0.25
002fe75f36b27660,dry corn,car dent,C12,0.0
2305958492f405da,dry corn,cereal,C12,0.25
f1dcbf40a2010da2,dry corn,cereals,C12,0.25
b5e14b28192554a7,dry corn,corn,C12,0.25
60f16c9d3747aaa3,dry corn,corner,C12,0.0
bdd3774dd515cf87,dry corn,dent corn,C12,0.5
bab20e5f8616ca53,dry corn,dried corn,C12,1.0
9b7c7ec3508ed418,dry corn,dried kernels,C12,0.75
3db1d5401628d7e0,dry corn,dried maize,C12,0.75
c65c27259e2995d9,dry corn,dry,C12,0.25
e9e4ae5ffada78f3,dry corn,dry corn flour,C12,0.5
474c874d0c07bd21,dry corn,dry corn starch,C12,0.5
2be145ee62944ed9,dry corn,dry ice,C12,0.0
1582a287e5e70ddf,dry corn,dry maize,C12,0.75
646517a4e0696079,dry corn,dry wheat,C12,0.25
0efddbd69f2a05bd,dry corn,dry zea mays,C12,0.75
6cf9bab125f324c7,dry corn,grain,C12,0.25
72566f5506a6bc7c,dry corn,grains,C12,0.25
b99911aa94232e68,dry corn,pop corn,C12,0.5
83c417b514597861,dry corn,pop singer,C12,0.0
dc8943aa9d40aaf4,dry corn,pop star,C12,0.0
f1db3bc888f45df3,dry corn,solids,C12,0.0
1147c182e13d5414,dry corn,starchy seed,C12,0.25
86009272589e4b52,dry corn,vacuum,C12,0.0
f837a8b741fceb98,dry corn,weight,C12,0.25
ade4f00e120d6fe7,dry corn,zea mays,C12,0.25
1ff127ccfb280cc3,dual clutch,a dual clutch gearbox,B60,0.75
0c6cb79fd13b62cd,dual clutch,air supply filter,B60,0.25
e929915f34eebf1e,dual clutch,automatic,B60,0.25
03a1ede83606d691,dual clutch,automatic manual transmission,B60,0.5
548ea085debbc64b,dual clutch,clutch system,B60,0.5
b4e6d1b7a01645fd,dual clutch,continuously automatic,B60,0.5
8489a53788eeffdc,dual clutch,continuously variable,B60,0.5
ed7aa356ac3130e6,dual clutch,converting,B60,0.25
3b43cf146bc03bf9,dual clutch,double clutch,B60,0.75
95ec4c2b3d42d50f,dual clutch,dual band router,B60,0.0
d6dee92b79e7dedc,dual clutch,dual blood supply,B60,0.0
71af0d332f20dbae,dual clutch,dual bluetooth speakers,B60,0.0
572c843349ce5cd7,dual clutch,dual clutch,B60,1.0
2bec8af6eb5cfb27,dual clutch,dual clutch assembly,B60,0.75
c16276e112cfcbdd,dual clutch,dual clutch transmission,B60,0.75
44539529fa3fda97,dual clutch,dual clutch type,B60,0.75
6d6a24be1036ac30,dual clutch,dual coupling,B60,0.25
e3325b35b581bd38,dual clutch,dual space,B60,0.0
393e352524ff845d,dual clutch,dual type,B60,0.5
393f40e16f9a0d11,dual clutch,duality theory,B60,0.0
fb487dc5a0e6c3aa,dual clutch,duplicate device detection,B60,0.0
a0b2adaaa54478b6,dual clutch,failsafe seat belt system,B60,0.25
64b53a4d66d2bb66,dual clutch,gearbox has two clutches but no clutch pedal,B60,0.75
52a34f3deb7b710c,dual clutch,hydraulics,B60,0.25
c3a89dc9658a66f5,dual clutch,manual,B60,0.25
c946d4cda103a237,dual clutch,mechanical,B60,0.25
e64a1eb90242f1c1,dual clutch,motor,B60,0.25
bfa973eb422e7bbe,dual clutch,motor automatic,B60,0.25
f8604914b5d99b67,dual clutch,multi step reduction gear,B60,0.5
d5b3dd98e3fd218a,dual clutch,pedestrian protection,B60,0.25
46411da82902016b,dual clutch,planetary automatic,B60,0.25
fb8d70230aefb361,dual clutch,planetary variable,B60,0.25
4691b1b5878a3fc5,dual clutch,sophisticated network,B60,0.25
43516571487b8eac,dual clutch,torque converter device,B60,0.5
8022017fce080ffe,dual clutch,twin clutch transmission,B60,0.75
03857bfc8915d6e0,dual clutch,a traditional automatic transmission,B62,0.5
00ea7845a90e39ed,dual clutch,car,B62,0.25
3fc2c15ebd786085,dual clutch,clutch,B62,0.5
c35c0d8f416c4632,dual clutch,clutch assembly,B62,0.5
7cfe93125a498981,dual clutch,clutch lapel pin,B62,0.0
35e710639b4f74e9,dual clutch,clutch selectively,B62,0.5
39655a7760c917ea,dual clutch,clutch switching selectively,B62,0.5
dbbceece8bbc8b13,dual clutch,double clutch,B62,0.75
a19c94e265688580,dual clutch,dual band router,B62,0.0
a9e902a97c94ebed,dual clutch,dual clutch,B62,1.0
5ec37a58112a5324,dual clutch,dual clutch assembly,B62,0.75
7f2fc70fdfa18c87,dual clutch,dual clutch in tractor,B62,0.5
c45fa1ff8e09d3eb,dual clutch,dual disorder treatment,B62,0.0
eb253f54adb5e3d4,dual clutch,dual friction clutch,B62,0.5
f41094bfd3c072ef,dual clutch,dual gland,B62,0.0
a433fa2b8c6e119c,dual clutch,dual syndrome,B62,0.0
bfcbf33a416ed580,dual clutch,dual therapy for hypertension,B62,0.0
32f11112e4469953,dual clutch,friction pads,B62,0.25
560c28184907e21f,dual clutch,garbage caddy,B62,0.25
584c2b183eb81131,dual clutch,golf bag cart,B62,0.25
8a1cf33184af09aa,dual clutch,hydraulic clutch,B62,0.5
43aa07e5fd0dabfd,dual clutch,hydraulic clutch selectively,B62,0.5
996f89f6575ac324,dual clutch,speed dual clutch,B62,0.5
5d020a0d83960dcb,dual clutch,steering system,B62,0.25
215cc9af4cf5877f,dual clutch,switching clutch,B62,0.5
62cd92e83dc751cd,dual clutch,switching selectively,B62,0.25
4a107fe4c40c7301,dual clutch,synchronizer,B62,0.25
2da0e000705667fe,dual clutch,transmission,B62,0.25
2d68e0ea9edec4f4,dual clutch,transporting of storage container,B62,0.25
fd24596b958ab937,dual clutch,twin clutch,B62,0.75
ea02f042efe8919a,dual clutch,two clutches,B62,0.75
2fd113a0620f1b1c,dual clutch,clutch,F02,0.5
51eba48420331a3c,dual clutch,continuously variable,F02,0.25
6c2f00b256c9e666,dual clutch,dual clutch transmission,F02,0.75
28658f30a8cae1de,dual clutch,manual,F02,0.25
ad8c873f8f7aaa74,dual clutch,manually variable,F02,0.25
77fbe654812431be,dual clutch,rear axle,F02,0.25
9444106f3a5a04fb,dual clutch,speed dual clutch,F02,0.5
5076486c3f86974a,dual clutch,transmission,F02,0.25
3d9e28e99f4075a1,dual clutch,vehicle,F02,0.25
b7762d974905c376,dual clutch,automatic,F16,0.25
c9931c6a7181b416,dual clutch,clutch,F16,0.5
324137ab9a53d45e,dual clutch,clutch assembly,F16,0.5
ea4668cc52c4e8cf,dual clutch,conventional dual arrangement,F16,0.25
0c193b4ff6a9d257,dual clutch,conventional dual clutch,F16,0.75
53e323598f05600f,dual clutch,differential,F16,0.0
9f836f5a90c88fc9,dual clutch,double clutch,F16,0.75
82fe0844e31cb622,dual clutch,double coupling,F16,0.75
50bc8d2d0e9a2af5,dual clutch,dual coupling,F16,0.75
5e2ec02b107bcb04,dual clutch,dual shaft gear,F16,0.5
27a670e01db99a97,dual clutch,dual shaft gearing,F16,0.5
17d1267e7ad435d1,dual clutch,dual speed gear,F16,0.5
e9c67f21476c14e0,dual clutch,dual speed gearing,F16,0.5
35753fad281bba67,dual clutch,friction assembly,F16,0.25
eb34e29c46ffa22d,dual clutch,known clutch,F16,0.5
f239faf590b5bdfc,dual clutch,known dual arrangement,F16,0.25
4c5b8ddbd1a1ffe1,dual clutch,known dual clutch,F16,0.75
55496b6e37e08852,dual clutch,multiple clutch,F16,0.75
60ac5e38cd974587,dual clutch,planetary gear,F16,0.5
ee16cc5dd5455132,dual clutch,planetary shaft,F16,0.5
5aee5361d2ca2b37,dual clutch,shaft gear,F16,0.5
c73aa7bae634f549,dual clutch,shaft gearing,F16,0.5
96a4053922d9418a,dual clutch,speed gear,F16,0.5
d2c2e8aff3fdefb5,dual clutch,speed gearing,F16,0.5
6c035057630db798,dual clutch,torque gear,F16,0.5
0dabc1aa4943afb6,dual clutch,torque shaft,F16,0.5
050b0d0c84d232a0,duplex device,alarm device,H04,0.0
53092dea36730c6c,duplex device,antipodal demodulator,H04,0.25
74b5e5cce2012a21,duplex device,antipodal finline structures,H04,0.25
d42e696726926b83,duplex device,antipodal slot antenna,H04,0.25
5c50f57587785de7,duplex device,bandwidth,H04,0.25
487c380eabe2c782,duplex device,bandwidth receiver,H04,0.25
662a3ea699884caf,duplex device,bandwidth set,H04,0.5
8e4a74110348a277,duplex device,bandwidth system,H04,0.25
9a8be678b174a3a1,duplex device,codebook,H04,0.0
336d60886290a2f9,duplex device,duplex,H04,0.25
4b1e9d6f203a3f33,duplex device,duplex apartment,H04,0.0
fee45fa5e790d893,duplex device,duplex client,H04,0.5
3c83fec725672b97,duplex device,duplex communication,H04,0.5
0b1d2a2ad673d7bb,duplex device,duplex floor,H04,0.25
e293baef60b79712,duplex device,duplex floor control,H04,0.0
937d6ed9c04389e6,duplex device,duplex house,H04,0.0
cc94b88518587e7c,duplex device,duplex mf,H04,0.25
7bc18ae0f7c65d22,duplex device,duplex mf control,H04,0.25
13187edbd051f7c3,duplex device,duplex receiver,H04,0.5
3e3caea0c399c032,duplex device,duplex set,H04,0.5
a26f6a589fd3854d,duplex device,duplex switch,H04,0.75
0a7df76ba7e9a3c4,duplex device,duplex switching,H04,0.5
5f5b2b8b29491277,duplex device,duplex system,H04,0.75
f72131aa6262f2fb,duplex device,duplex talker,H04,0.5
001862743a04f44e,duplex device,duplexer device,H04,1.0
ce7ca900e70ed818,duplex device,fancy device,H04,0.0
f2de3a02e1db46eb,duplex device,floor,H04,0.0
16dd1572b6e1f7dd,duplex device,floor control,H04,0.0
398e77fcc5f029cb,duplex device,full duplex,H04,0.5
14690a045a06f2e1,duplex device,full duplex network,H04,0.5
89e3583603576989,duplex device,half duplex device,H04,0.5
2570f9029f12e55c,duplex device,hospital devices,H04,0.0
a02d40df25a57723,duplex device,multiplex devices,H04,0.5
9571185c724b0faa,duplex device,pc device,H04,0.0
baafdeef6b5a5365,duplex device,route switch,H04,0.25
335c83ea0a894f22,duplex device,sip,H04,0.25
26754a8e958a26d1,duplex device,sip device,H04,0.25
66608e8d0ed4fb0c,duplex device,sip pc,H04,0.25
5a65fe9653c148a0,duplex device,terminating devices,H04,0.25
8d378fdfc1c9eb76,duplex device,transmission lines,H04,0.25
a9b21b21c5076871,ecn,analytic concentration,G01,0.5
b42ede8e2d85c7c9,ecn,api,G01,0.5
6e253d895f720acd,ecn,cold water proteases,G01,0.25
f0a305e188d3f947,ecn,combustion network,G01,0.5
16b90e165bcd275e,ecn,combustion vessel system,G01,0.5
817bb14f571081de,ecn,diesel,G01,0.25
529f96f780c2f3c3,ecn,diesel spray combustion,G01,0.5
53b2a561d5c4a616,ecn,ecn coin,G01,0.0
4b4a552f56e9daf9,ecn,ecn global,G01,0.0
495102697d3cee83,ecn,ecn value,G01,0.0
d7df17f72c21a77c,ecn,endohydrolysis of linking elements,G01,0.5
2be9497c46a9d670,ecn,engine,G01,0.25
419f0fa4941b14eb,ecn,engine area,G01,0.0
d1754d3e2c351455,ecn,engine combustion network,G01,0.75
db612831ab55ddbc,ecn,engine guard,G01,0.0
020f3ba0d6502159,ecn,hl number,G01,0.5
7b10433c09959910,ecn,ignition quality,G01,0.75
a2de7bf133d8f84e,ecn,liquid,G01,0.25
43b2faafe18af755,ecn,networking system,G01,0.0
45163d613d98c774,ecn,octane,G01,0.5
a1c6f336bb727751,ecn,octane number,G01,0.5
5d8f3aa8499fe9ab,ecn,value,G01,0.5
b3255b4c9ecb7f5f,ecn,water mixture,G01,0.25
ca95d27685e5a8e6,ecn,water soluble vitamin e,G01,0.25
687baf867333f6d0,ecn,accessible communication network,H04,0.5
6b1da678150d68af,ecn,communication signal,H04,0.25
57259b8e242d8001,ecn,computer network,H04,0.5
562581b7c06fd9c6,ecn,congestion episode,H04,0.5
e7e855a2df9fb84f,ecn,ear nose throat,H04,0.0
ae958dac97334d43,ecn,edge compute nodes,H04,0.75
04f10c9193e905fa,ecn,electronic communication network,H04,0.75
